photo-loss_step,ssim-loss_step,smooth1-loss_step,selfsup-loss_step,total-loss_step,epoch,step
1.248570442199707,2.5613412857055664,0.09019497036933899,0.0037469964008778334,3.90385365486145,0,49
0.9762654304504395,2.638396978378296,0.14640739560127258,0.003994643688201904,3.7650644779205322,0,99
1.0982110500335693,2.304263114929199,0.2235124111175537,0.003495648503303528,3.6294822692871094,0,149
1.2646753787994385,2.783531904220581,0.08425170928239822,0.0036975708790123463,4.1361565589904785,0,199
