photo-loss_step,ssim-loss_step,smooth1-loss_step,selfsup-loss_step,total-loss_step,epoch,step,val-loss,photo-loss_epoch,ssim-loss_epoch,smooth1-loss_epoch,selfsup-loss_epoch,total-loss_epoch
1.576561450958252,2.394805669784546,0.15198534727096558,0.014449778012931347,4.1378021240234375,0,1749,,,,,,
1.6099789142608643,2.6679813861846924,0.0975615456700325,0.014601841568946838,4.39012336730957,0,1799,,,,,,
1.4254913330078125,2.8267951011657715,0.06321339309215546,0.013365236110985279,4.328865051269531,0,1849,,,,,,
0.7793070077896118,2.6083192825317383,0.1153031587600708,0.0162254236638546,3.5191545486450195,0,1899,,,,,,
1.2097954750061035,2.809537649154663,0.03808242082595825,0.015643460676074028,4.07305908203125,0,1949,,,,,,
1.1934882402420044,2.6042838096618652,0.041319116950035095,0.012849807739257812,3.851940870285034,0,1999,,,,,,
0.6772099733352661,2.5727319717407227,0.1232391744852066,0.011597812175750732,3.3847789764404297,0,2049,,,,,,
1.7602989673614502,2.8181710243225098,0.09496811032295227,0.013003397732973099,4.686441898345947,0,2099,,,,,,
1.8218375444412231,2.8192529678344727,0.08247686922550201,0.014280574396252632,4.737848281860352,0,2149,,,,,,
1.6367675065994263,2.824260711669922,0.10112187266349792,0.014560487121343613,4.5767107009887695,0,2199,,,,,,
0.8873971700668335,2.456991195678711,0.16190770268440247,0.018425611779093742,3.52472186088562,0,2249,,,,,,
1.069642186164856,2.6193838119506836,0.11528900265693665,0.013760415837168694,3.818075180053711,0,2299,,,,,,
0.601556122303009,2.5046565532684326,0.08155574649572372,0.012391604483127594,3.200160026550293,0,2349,,,,,,
1.4110407829284668,2.4375557899475098,0.1723666489124298,0.0159930232912302,4.036956310272217,0,2399,,,,,,
2.0070877075195312,2.8713107109069824,0.05429501086473465,0.017915312200784683,4.950608730316162,0,2449,,,,,,
1.6599597930908203,2.5510430335998535,0.1169794350862503,0.013979492709040642,4.341961860656738,0,2499,,,,,,
0.8518800735473633,2.2552390098571777,0.13563978672027588,0.013833492994308472,3.256592273712158,0,2549,,,,,,
0.6997536420822144,2.569403648376465,0.08586743474006653,0.011913634836673737,3.366938352584839,0,2599,,,,,,
0.7291483283042908,2.567253589630127,0.0855994001030922,0.014594126492738724,3.3965954780578613,0,2649,,,,,,
1.411576509475708,2.882688045501709,0.12169213593006134,0.013727325946092606,4.429684162139893,0,2699,,,,,,
0.5655426979064941,2.6218178272247314,0.10268505662679672,0.012678084895014763,3.3027236461639404,0,2749,,,,,,
1.0988746881484985,2.5873093605041504,0.07391007244586945,0.013595180585980415,3.773689031600952,0,2799,,,,,,
1.682681679725647,2.801107168197632,0.0688355416059494,0.016031235456466675,4.568655967712402,0,2849,,,,,,
1.3812410831451416,2.7206785678863525,0.09019732475280762,0.013463876210153103,4.205580711364746,0,2899,,,,,,
1.0953006744384766,2.6843295097351074,0.11331115663051605,0.017356958240270615,3.9102981090545654,0,2949,,,,,,
0.9306992888450623,2.817579746246338,0.08694241940975189,0.017147602513432503,3.8523690700531006,0,2999,,,,,,
0.7497552633285522,2.7028307914733887,0.09709873795509338,0.01104514580219984,3.560730218887329,0,3049,,,,,,
0.930587887763977,2.543219566345215,0.13245685398578644,0.01495496928691864,3.6212191581726074,0,3099,,,,,,
1.0155436992645264,2.809802770614624,0.09920932352542877,0.01209302432835102,3.9366488456726074,0,3149,,,,,,
1.0814423561096191,2.4681196212768555,0.061863742768764496,0.014689410105347633,3.626115083694458,0,3199,,,,,,
1.2786486148834229,2.6910712718963623,0.10203072428703308,0.012519823387265205,4.084270477294922,0,3249,,,,,,
0.9941744804382324,2.668442726135254,0.08560973405838013,0.015027211047708988,3.763254165649414,0,3299,,,,,,
1.2118819952011108,2.5489718914031982,0.0906703770160675,0.013485198840498924,3.865009307861328,0,3349,,,,,,
0.9443957805633545,2.561422348022461,0.15204066038131714,0.01190946251153946,3.6697683334350586,0,3399,,,,,,
1.1333956718444824,2.5815846920013428,0.10490456223487854,0.013308145105838776,3.833193063735962,0,3449,,,,,,
0.8613408803939819,2.7650766372680664,0.07790376991033554,0.014375674538314342,3.7186970710754395,0,3499,,,,,,
1.1195610761642456,2.434947967529297,0.05906078964471817,0.013713381253182888,3.6272833347320557,0,3549,,,,,,
1.8954384326934814,2.8879470825195312,0.041985005140304565,0.01714703068137169,4.842517375946045,0,3599,,,,,,
0.9699289798736572,1.948749303817749,0.18994446098804474,0.014697433449327946,3.1233203411102295,0,3649,,,,,,
0.9736020565032959,2.643697500228882,0.13416841626167297,0.014147255569696426,3.765615224838257,0,3699,,,,,,
1.2111883163452148,2.518533229827881,0.11963049322366714,0.013717558234930038,3.863069772720337,0,3749,,,,,,
1.0828585624694824,2.5320019721984863,0.10007929801940918,0.012176671996712685,3.727116584777832,0,3799,,,,,,
1.084444522857666,2.437589168548584,0.08761271089315414,0.010917441919445992,3.6205637454986572,0,3849,,,,,,
1.978654384613037,2.7794132232666016,0.15575841069221497,0.01749226450920105,4.931318283081055,0,3899,,,,,,
1.6128911972045898,2.901944398880005,0.0370112806558609,0.014519747346639633,4.566366195678711,0,3949,,,,,,
0.8162350654602051,2.5674917697906494,0.1282130628824234,0.015430948697030544,3.5273709297180176,0,3999,,,,,,
1.0831574201583862,2.716806173324585,0.11153218150138855,0.014436328783631325,3.925931930541992,0,4049,,,,,,
1.0624878406524658,2.5910298824310303,0.0836763009428978,0.012176630087196827,3.749370574951172,0,4099,,,,,,
0.7378387451171875,2.3923563957214355,0.18282300233840942,0.01356375589966774,3.3265819549560547,0,4149,,,,,,
2.232370615005493,2.837023973464966,0.1001201942563057,0.0167671088129282,5.186281681060791,0,4199,,,,,,
1.0146856307983398,2.836211681365967,0.035917095839977264,0.012132463976740837,3.898946762084961,0,4249,,,,,,
0.8476673364639282,2.4605138301849365,0.12716448307037354,0.015047700144350529,3.4503934383392334,0,4299,,,,,,
1.2816401720046997,2.6248021125793457,0.10320247709751129,0.014080401510000229,4.0237250328063965,0,4349,,,,,,
0.4316507577896118,2.1566567420959473,0.2213684618473053,0.018169933930039406,2.827845811843872,0,4399,,,,,,
1.2336373329162598,2.6071343421936035,0.020532263442873955,0.01635109633207321,3.877655029296875,0,4449,,,,,,
0.8129205703735352,2.5923478603363037,0.1104111596941948,0.015222718939185143,3.53090238571167,0,4499,,,,,,
0.9967873692512512,2.5590810775756836,0.021448640152812004,0.01565798930823803,3.592974901199341,0,4549,,,,,,
1.000584602355957,2.634800910949707,0.09746614098548889,0.015035359188914299,3.747887134552002,0,4599,,,,,,
1.4185808897018433,2.805954694747925,0.08609741926193237,0.012587049975991249,4.3232197761535645,0,4649,,,,,,
0.9112167954444885,2.726372480392456,0.0812598466873169,0.015192602761089802,3.734041690826416,0,4699,,,,,,
0.829078197479248,2.6083812713623047,0.11963161826133728,0.014362378977239132,3.571453332901001,0,4749,,,,,,
1.2171636819839478,2.59218168258667,0.1310354769229889,0.013481749221682549,3.9538626670837402,0,4799,,,,,,
1.4811551570892334,2.5834033489227295,0.13342246413230896,0.016314582899212837,4.214295387268066,0,4849,,,,,,
1.218488335609436,2.5893702507019043,0.08789573609828949,0.012219543568789959,3.907973527908325,0,4899,,,,,,
1.5952718257904053,2.657534122467041,0.10519535094499588,0.015240643173456192,4.373241901397705,0,4949,,,,,,
0.8959798812866211,2.2462282180786133,0.16072219610214233,0.015450449660420418,3.318380832672119,0,4999,,,,,,
1.1042864322662354,2.6337227821350098,0.1264575719833374,0.012753086164593697,3.8772196769714355,0,5049,,,,,,
1.0628502368927002,2.746556043624878,0.0279956366866827,0.018439125269651413,3.8558409214019775,0,5099,,,,,,
1.3986735343933105,2.2459280490875244,0.188617542386055,0.01110334787517786,3.844322443008423,0,5149,,,,,,
1.3838162422180176,2.6269195079803467,0.04990464076399803,0.01492676604539156,4.075567245483398,0,5199,,,,,,
1.4467277526855469,2.4049034118652344,0.18729200959205627,0.0154653899371624,4.054388523101807,0,5249,,,,,,
1.5307562351226807,2.264169692993164,0.17612092196941376,0.013289470225572586,3.9843363761901855,0,5299,,,,,,
0.5146880149841309,2.7598166465759277,0.07937560975551605,0.011469505727291107,3.365349769592285,0,5349,,,,,,
1.2918102741241455,2.5413875579833984,0.09113997220993042,0.015345116145908833,3.939682960510254,0,5399,,,,,,
0.4015873968601227,2.2174527645111084,0.19189538061618805,0.016079191118478775,2.827014923095703,0,5449,,,,,,
1.343256950378418,2.5332205295562744,0.13611158728599548,0.01440433133393526,4.026993274688721,0,5499,,,,,,
1.1709001064300537,2.7834839820861816,0.10765717178583145,0.013014564290642738,4.075056076049805,0,5549,,,,,,
,,,,,0,5557,4.002452373504639,,,,,
,,,,,0,5557,,1.1314550638198853,2.6365268230438232,0.1043957844376564,0.01436571218073368,3.886754274368286
1.082275152206421,2.763366937637329,0.12187992036342621,0.014619691297411919,3.9821414947509766,1,5599,,,,,,
1.4909601211547852,2.6929008960723877,0.10356500744819641,0.015425395220518112,4.30285120010376,1,5649,,,,,,
1.616119623184204,2.6434555053710938,0.16519293189048767,0.01172727718949318,4.436495304107666,1,5699,,,,,,
1.4614882469177246,2.695303440093994,0.14748717844486237,0.01638408750295639,4.320662975311279,1,5749,,,,,,
1.0828338861465454,2.6184751987457275,0.07873427122831345,0.012677013874053955,3.792720317840576,1,5799,,,,,,
1.2852420806884766,2.787139415740967,0.05848238617181778,0.016113702207803726,4.146977424621582,1,5849,,,,,,
1.6517322063446045,2.5247421264648438,0.1377105861902237,0.011016000993549824,4.325201034545898,1,5899,,,,,,
1.1405160427093506,2.8970024585723877,0.06429993361234665,0.013912455178797245,4.115731239318848,1,5949,,,,,,
1.3379669189453125,2.808516025543213,0.08606146275997162,0.01388001162558794,4.246424198150635,1,5999,,,,,,
0.691081702709198,2.7200262546539307,0.07968922704458237,0.016436712816357613,3.5072340965270996,1,6049,,,,,,
1.4018685817718506,2.703824996948242,0.096237912774086,0.014411678537726402,4.216343402862549,1,6099,,,,,,
1.8303302526474,2.791342258453369,0.09985145926475525,0.015623796731233597,4.737147808074951,1,6149,,,,,,
0.7384231090545654,2.517951488494873,0.1285800337791443,0.014976859092712402,3.3999314308166504,1,6199,,,,,,
0.5111787915229797,2.4953982830047607,0.08664588630199432,0.016739096492528915,3.109961986541748,1,6249,,,,,,
0.9824542999267578,2.468522310256958,0.1860160231590271,0.01730307936668396,3.6542956829071045,1,6299,,,,,,
0.9823652505874634,2.8408236503601074,0.05746961385011673,0.01386350765824318,3.894521951675415,1,6349,,,,,,
1.4249560832977295,2.883005380630493,0.06014000624418259,0.014085793867707253,4.382187366485596,1,6399,,,,,,
0.6284364461898804,2.684938907623291,0.0980316698551178,0.013412494212388992,3.4248197078704834,1,6449,,,,,,
1.4419898986816406,2.8358101844787598,0.0774703249335289,0.01406794972717762,4.369338512420654,1,6499,,,,,,
1.2331326007843018,2.679013729095459,0.1078038364648819,0.012463483959436417,4.032413959503174,1,6549,,,,,,
0.7314876914024353,2.519144296646118,0.08230753242969513,0.014368820935487747,3.347308397293091,1,6599,,,,,,
1.1903398036956787,2.881702184677124,0.0564345046877861,0.015167683362960815,4.143644332885742,1,6649,,,,,,
1.426508903503418,2.7603445053100586,0.0637688934803009,0.013576216995716095,4.264198303222656,1,6699,,,,,,
1.3295283317565918,2.96773099899292,0.0849737673997879,0.0162025298923254,4.398435592651367,1,6749,,,,,,
1.0444037914276123,2.5645437240600586,0.10096413642168045,0.013043103739619255,3.722954750061035,1,6799,,,,,,
1.032602310180664,2.399512767791748,0.10669153928756714,0.01443883404135704,3.5532455444335938,1,6849,,,,,,
1.5291154384613037,2.8102383613586426,0.0665796548128128,0.017718221992254257,4.423651695251465,1,6899,,,,,,
0.7041769027709961,2.4846854209899902,0.1802312731742859,0.01418330054730177,3.38327693939209,1,6949,,,,,,
1.8362209796905518,2.4652938842773438,0.19054141640663147,0.015530291944742203,4.5075860023498535,1,6999,,,,,,
0.960680365562439,2.3587207794189453,0.11968857795000076,0.016388965770602226,3.4554786682128906,1,7049,,,,,,
1.5898990631103516,2.9168448448181152,0.03104589506983757,0.012226375751197338,4.550016403198242,1,7099,,,,,,
0.9274887442588806,2.356642723083496,0.12840034067630768,0.013470906764268875,3.4260027408599854,1,7149,,,,,,
1.7610020637512207,2.9389801025390625,0.06670086085796356,0.015843860805034637,4.782526969909668,1,7199,,,,,,
0.9967787265777588,2.5388636589050293,0.1610325127840042,0.010856922715902328,3.707531690597534,1,7249,,,,,,
1.0656896829605103,2.789623260498047,0.10266677290201187,0.013959679752588272,3.9719393253326416,1,7299,,,,,,
1.2592928409576416,2.62918758392334,0.10955952852964401,0.016313722357153893,4.0143537521362305,1,7349,,,,,,
0.821765661239624,2.6350934505462646,0.07092216610908508,0.014065489172935486,3.541846752166748,1,7399,,,,,,
0.6703084707260132,2.833481788635254,0.09353110194206238,0.014236794784665108,3.611558198928833,1,7449,,,,,,
0.9109855890274048,2.319045066833496,0.1618705689907074,0.014333836734294891,3.4062347412109375,1,7499,,,,,,
1.4314610958099365,2.8027148246765137,0.08103486895561218,0.0158398374915123,4.331050395965576,1,7549,,,,,,
0.8975780010223389,2.7345824241638184,0.11898083239793777,0.012163573876023293,3.7633049488067627,1,7599,,,,,,
0.4936845004558563,2.4143333435058594,0.1364097148180008,0.014073359780013561,3.0585010051727295,1,7649,,,,,,
0.46899425983428955,2.2510578632354736,0.19212472438812256,0.014086158014833927,2.9262633323669434,1,7699,,,,,,
1.863006353378296,2.5853984355926514,0.1024293452501297,0.010807822458446026,4.561642169952393,1,7749,,,,,,
0.7243657112121582,2.5258162021636963,0.0629563182592392,0.011700870469212532,3.3248391151428223,1,7799,,,,,,
1.3737411499023438,2.765561580657959,0.099383644759655,0.01546350959688425,4.254149913787842,1,7849,,,,,,
1.190447449684143,2.4962267875671387,0.095412477850914,0.01652473956346512,3.7986114025115967,1,7899,,,,,,
1.56525719165802,2.563718318939209,0.15517142415046692,0.01672779768705368,4.300874710083008,1,7949,,,,,,
0.6678720712661743,2.3530118465423584,0.14855365455150604,0.018710851669311523,3.1881484985351562,1,7999,,,,,,
1.4597129821777344,2.8052077293395996,0.039079904556274414,0.014773545786738396,4.318774223327637,1,8049,,,,,,
0.8914053440093994,2.29788875579834,0.15520286560058594,0.012783527374267578,3.3572804927825928,1,8099,,,,,,
1.908374547958374,2.6318089962005615,0.08728993684053421,0.013248955830931664,4.640722274780273,1,8149,,,,,,
0.977475643157959,2.6340103149414062,0.13439464569091797,0.015708617866039276,3.761589288711548,1,8199,,,,,,
1.739330768585205,2.410377025604248,0.15137295424938202,0.014473531395196915,4.315554141998291,1,8249,,,,,,
1.0064890384674072,2.6993823051452637,0.06601101905107498,0.014217222109436989,3.786099433898926,1,8299,,,,,,
1.0478328466415405,2.5231990814208984,0.06400333344936371,0.014110404998064041,3.6491456031799316,1,8349,,,,,,
1.2104235887527466,2.7652785778045654,0.06748051941394806,0.012565724551677704,4.055748462677002,1,8399,,,,,,
1.3196465969085693,2.649665355682373,0.086203932762146,0.01185289490967989,4.067368507385254,1,8449,,,,,,
1.164119005203247,2.8360722064971924,0.07470761239528656,0.01550778653472662,4.09040641784668,1,8499,,,,,,
1.2139897346496582,2.58109188079834,0.10486428439617157,0.013868837617337704,3.9138147830963135,1,8549,,,,,,
1.0063204765319824,2.4964966773986816,0.16318899393081665,0.012828297913074493,3.6788344383239746,1,8599,,,,,,
0.7286056280136108,2.2352235317230225,0.14455506205558777,0.01564142480492592,3.124025583267212,1,8649,,,,,,
0.6940727829933167,2.5580029487609863,0.1210489273071289,0.016347099095582962,3.3894717693328857,1,8699,,,,,,
0.7196062803268433,2.475491523742676,0.14560624957084656,0.014226676896214485,3.354930877685547,1,8749,,,,,,
1.1713571548461914,2.490175485610962,0.1553470343351364,0.01393581461161375,3.830815553665161,1,8799,,,,,,
1.4359431266784668,2.5778956413269043,0.10464812815189362,0.017331041395664215,4.135818004608154,1,8849,,,,,,
1.5420939922332764,2.7112255096435547,0.057589996606111526,0.011662507429718971,4.322572231292725,1,8899,,,,,,
1.0434691905975342,2.9220705032348633,0.04399632290005684,0.01589881256222725,4.025434494018555,1,8949,,,,,,
1.0964186191558838,2.6855082511901855,0.08967998623847961,0.012972638942301273,3.8845794200897217,1,8999,,,,,,
0.9123055934906006,2.3946731090545654,0.16038714349269867,0.01213711779564619,3.4795029163360596,1,9049,,,,,,
1.1741280555725098,2.716475248336792,0.0929478108882904,0.01388977188616991,3.997440814971924,1,9099,,,,,,
1.225469708442688,2.7314329147338867,0.03852295130491257,0.012183299288153648,4.007608890533447,1,9149,,,,,,
0.9581997394561768,2.3447866439819336,0.17780974507331848,0.0174237173050642,3.4982197284698486,1,9199,,,,,,
0.9608801603317261,2.3765969276428223,0.1306699514389038,0.01298455335199833,3.4811317920684814,1,9249,,,,,,
1.5877505540847778,2.6590054035186768,0.13949286937713623,0.015413743443787098,4.401662826538086,1,9299,,,,,,
1.4015538692474365,2.788015604019165,0.12423276901245117,0.014857392758131027,4.328659534454346,1,9349,,,,,,
1.2977931499481201,2.877608299255371,0.04375513643026352,0.01809646561741829,4.237253189086914,1,9399,,,,,,
0.6030756831169128,2.2030797004699707,0.12380275875329971,0.014255639165639877,2.944213628768921,1,9449,,,,,,
0.8219162225723267,2.8743386268615723,0.06590760499238968,0.015614990144968033,3.7777774333953857,1,9499,,,,,,
1.294875979423523,2.715977191925049,0.10294350981712341,0.013178156688809395,4.126975059509277,1,9549,,,,,,
1.0549794435501099,2.344583511352539,0.16757942736148834,0.013458085246384144,3.5806002616882324,1,9599,,,,,,
0.6729763746261597,2.380965232849121,0.07979591190814972,0.013635875657200813,3.1473734378814697,1,9649,,,,,,
0.9349798560142517,2.521848678588867,0.12562979757785797,0.013920776546001434,3.596379280090332,1,9699,,,,,,
0.9227714538574219,2.678739070892334,0.10861796885728836,0.015332293696701527,3.7254607677459717,1,9749,,,,,,
1.512232780456543,2.7105541229248047,0.07908742129802704,0.012620165944099426,4.3144941329956055,1,9799,,,,,,
1.2090438604354858,2.773906707763672,0.139130637049675,0.015283315442502499,4.137364387512207,1,9849,,,,,,
0.6790925860404968,2.8302664756774902,0.07695465534925461,0.01656441017985344,3.6028780937194824,1,9899,,,,,,
1.0532251596450806,2.5641164779663086,0.17213572561740875,0.012765346094965935,3.8022427558898926,1,9949,,,,,,
1.3704516887664795,2.718303680419922,0.07059335708618164,0.011939937248826027,4.171288967132568,1,9999,,,,,,
0.886850118637085,2.6144020557403564,0.08802558481693268,0.014005091041326523,3.603282928466797,1,10049,,,,,,
0.8138940334320068,2.570465564727783,0.07987771928310394,0.015677496790885925,3.479914665222168,1,10099,,,,,,
0.6945208311080933,2.7724990844726562,0.0940546840429306,0.014025822281837463,3.5751006603240967,1,10149,,,,,,
1.1463432312011719,2.547267436981201,0.06709151715040207,0.015859000384807587,3.7765610218048096,1,10199,,,,,,
1.3508310317993164,2.7750418186187744,0.045630354434251785,0.014597618952393532,4.186100482940674,1,10249,,,,,,
1.23045015335083,2.683854579925537,0.05920446291565895,0.014365993440151215,3.98787522315979,1,10299,,,,,,
0.47092175483703613,2.614450454711914,0.10188278555870056,0.015226651914417744,3.202481508255005,1,10349,,,,,,
1.203275442123413,2.538144826889038,0.11578811705112457,0.017486300319433212,3.87469482421875,1,10399,,,,,,
0.5973209142684937,2.0508241653442383,0.17469705641269684,0.01702219806611538,2.839864492416382,1,10449,,,,,,
1.1752328872680664,2.5211544036865234,0.18329384922981262,0.012847132980823517,3.8925282955169678,1,10499,,,,,,
1.1759593486785889,2.5648508071899414,0.11143187433481216,0.014807645231485367,3.8670496940612793,1,10549,,,,,,
1.1914538145065308,2.2593371868133545,0.10357840359210968,0.01317480206489563,3.5675439834594727,1,10599,,,,,,
1.597680926322937,2.861409902572632,0.0906904861330986,0.014424657449126244,4.564206123352051,1,10649,,,,,,
1.7882349491119385,2.547545909881592,0.15720820426940918,0.01213856041431427,4.505127906799316,1,10699,,,,,,
0.8710630536079407,2.8385982513427734,0.07199911773204803,0.019245631992816925,3.80090594291687,1,10749,,,,,,
1.025803804397583,2.841761589050293,0.09190714359283447,0.013515373691916466,3.9729881286621094,1,10799,,,,,,
0.8263213038444519,2.575338840484619,0.13775606453418732,0.017985086888074875,3.557401418685913,1,10849,,,,,,
1.1948449611663818,2.637590169906616,0.05658351257443428,0.010672306641936302,3.899690866470337,1,10899,,,,,,
0.5936942100524902,2.603181838989258,0.15861153602600098,0.01336261909455061,3.3688502311706543,1,10949,,,,,,
1.4822592735290527,2.3766846656799316,0.10255259275436401,0.012347785755991936,3.973844289779663,1,10999,,,,,,
0.9696059226989746,2.814016580581665,0.06270314753055573,0.014088643714785576,3.8604142665863037,1,11049,,,,,,
1.4078185558319092,2.5821328163146973,0.115904301404953,0.015323629602789879,4.121179103851318,1,11099,,,,,,
,,,,,1,11115,4.056139945983887,,,,,
,,,,,1,11115,,1.1260271072387695,2.630141258239746,0.10385541617870331,0.014112511649727821,3.874128818511963
